player_id,event_date,play_time,matches_played,avg_score,is_churn
P00559,2023-02-02,282,34,68.17285683846583,0
P00560,2023-02-09,398,17,65.89990111545096,0
P00561,2023-03-15,259,27,103.27323900588019,0
P00562,2023-02-12,307,32,99.89345425274571,0
P00563,2023-02-13,305,46,80.80824094646282,1
P00564,2023-01-29,284,24,82.21511738088822,0
P00565,2023-01-13,325,30,66.87583358936828,1
P00566,2023-01-12,329,34,63.147590613954165,0
P00567,2023-04-05,253,22,71.59664173906192,1
P00568,2023-02-15,305,24,75.0029655427455,0
P00569,2023-01-02,245,27,82.13077559536286,0
P00570,2023-02-04,339,22,56.69663498933491,0
P00571,2023-03-28,308,30,96.47247167895496,0
P00572,2023-03-22,304,31,77.48024716685535,0
P00573,2023-03-31,332,35,59.49303299451458,0
P00574,2023-01-08,286,30,76.5747479534886,1
P00575,2023-04-03,345,31,65.97549136906275,0
P00576,2023-01-26,252,35,65.27459903256747,1
P00577,2023-03-15,370,39,64.37598112825529,0
P00578,2023-03-31,272,35,72.43514038180835,1
P00579,2023-02-03,215,29,96.02715690754178,0
P00580,2023-01-07,283,32,75.92665338644107,0
P00581,2023-03-09,277,30,81.93889805929922,0
P00582,2023-02-27,283,27,84.38514281831476,1
P00583,2023-03-16,311,25,73.55243671440813,0
P00584,2023-01-29,354,36,63.38979981558662,0
P00585,2023-02-05,290,30,59.01258316583839,0
P00586,2023-03-30,265,34,71.1254781633317,0
P00587,2023-01-21,243,34,86.43936313381948,0
P00588,2023-02-05,276,37,84.35392150049627,0
P00589,2023-01-10,205,29,77.56380628026109,1
P00590,2023-03-14,263,32,78.88878616558708,0
P00591,2023-01-24,362,34,73.6317563955427,1
P00592,2023-03-05,258,27,70.18518006212003,0
P00593,2023-04-09,331,28,67.61816421146122,0
P00594,2023-02-18,238,29,60.28549755698154,1
P00595,2023-04-09,388,23,92.97125816625119,0
P00596,2023-02-05,391,30,76.71120967307327,0
P00597,2023-03-23,329,29,70.57534744342901,1
P00598,2023-04-06,399,23,93.21166535792482,0
P00599,2023-01-24,317,39,95.11982430762255,0
P00600,2023-01-23,338,34,102.45158353008374,0
P00601,2023-03-03,363,26,72.51672551662091,0
P00602,2023-04-06,308,29,76.05230772779426,0
P00603,2023-02-06,222,34,81.5095592249481,0
P00604,2023-01-12,339,37,91.62185133247772,0
P00605,2023-02-24,276,39,75.62023177956726,1
P00606,2023-01-13,280,30,65.16645142965295,0
P00607,2023-01-23,314,34,67.46620419232609,0
P00608,2023-03-30,328,41,86.77431449388882,0
P00609,2023-04-09,307,37,81.21035193154655,1
P00610,2023-01-30,331,22,73.2708988750952,1
P00611,2023-01-17,264,22,72.6131988841361,1
P00612,2023-03-03,297,29,73.27134461436349,1
P00613,2023-03-25,342,46,87.390390298886,0
P00614,2023-03-30,388,37,67.11047053887775,0
P00615,2023-03-27,406,31,62.86588899180654,0
P00616,2023-01-13,321,31,93.16808773579125,0
P00617,2023-02-28,342,35,75.2505447203966,0
P00618,2023-01-19,399,38,74.2067124085795,0
P00619,2023-02-18,266,23,81.7099211971774,0
P00620,2023-04-10,331,24,65.11089641465418,1
P00621,2023-01-12,338,33,82.50496000776477,0
P00622,2023-03-02,372,18,71.17272760669228,0
P00623,2023-01-19,243,31,86.25672536684007,0
P00624,2023-03-17,253,27,59.662658983298186,0
P00625,2023-01-09,301,32,79.50666187966131,0
P00626,2023-03-12,318,35,72.68767428809392,0
P00627,2023-01-28,356,36,67.95356701876668,0
P00628,2023-03-19,325,27,82.71344579212739,0
P00629,2023-04-05,292,20,73.51678077146448,0
P00630,2023-02-21,320,29,79.66012798156865,0
P00631,2023-03-24,315,38,87.65711920786303,0
P00632,2023-01-16,387,22,82.91495644220616,0
P00633,2023-03-10,308,33,64.19628864952861,0
P00634,2023-04-09,280,33,69.58253744989511,1
P00635,2023-01-12,322,22,79.59291346751888,0
P00636,2023-01-25,309,30,82.93876901573624,1
P00637,2023-02-21,221,42,71.09043724066098,1
P00638,2023-03-26,299,31,76.97853479527855,1
P00639,2023-04-10,294,32,76.9158710639397,1
P00640,2023-02-22,272,38,78.30899185055084,1
P00641,2023-01-23,351,35,63.21052629233954,0
P00642,2023-01-16,260,26,60.84967869470521,0
P00643,2023-02-26,322,33,52.40762986438602,0
P00644,2023-02-08,292,26,76.0556109538991,0
P00645,2023-02-22,305,30,61.3580977285244,0
P00646,2023-02-11,320,23,96.36725635715095,0
P00647,2023-02-27,234,35,81.54116054466263,1
P00648,2023-02-08,309,22,63.18133060888745,0
P00649,2023-01-14,414,37,86.35130743776611,0
P00650,2023-04-05,222,32,86.37498302837261,0
P00651,2023-01-05,297,25,87.18724154925349,0
P00652,2023-02-04,356,34,66.91928304495195,0
P00653,2023-03-28,315,25,82.16054334892175,0
P00654,2023-04-03,334,31,87.35667286009331,0
P00655,2023-03-16,181,24,90.708571497572,0
P00656,2023-01-18,329,23,59.762571650336355,0
P00657,2023-03-17,261,36,72.82365893090441,0
P00658,2023-01-09,315,29,66.55990815487863,0
P00659,2023-03-15,298,22,93.64124265092114,0
P00660,2023-02-27,413,33,79.91057333854465,0
P00661,2023-01-17,327,31,83.91247804382246,0
P00662,2023-01-07,294,33,79.76355355701615,0
P00663,2023-02-15,224,34,78.75285584406858,0
P00664,2023-01-13,306,25,66.36711879039913,0
P00665,2023-02-09,341,32,70.53490577153116,1
P00666,2023-02-11,295,24,75.71515364501305,0
P00667,2023-01-09,274,30,68.51414289361725,1
P00668,2023-02-19,271,33,66.66828210238255,0
P00669,2023-01-27,326,27,72.94322727053887,0
P00670,2023-03-07,337,27,68.94855991321903,1
P00671,2023-01-05,368,24,75.49817090177434,1
P00672,2023-01-29,250,26,70.57129585532948,1
P00673,2023-02-06,326,33,68.15141340509993,0
P00674,2023-02-07,293,31,65.72375839686178,0
P00675,2023-03-24,295,26,75.06095920045641,1
P00676,2023-01-08,320,34,83.88298273857411,0
P00677,2023-03-06,320,24,81.50871553945606,1
P00678,2023-03-27,326,31,59.73089814911098,0
P00679,2023-01-17,247,36,83.59750761010908,1
P00680,2023-03-12,262,27,81.43809031953393,1
P00681,2023-03-30,374,23,83.87273406397459,0
P00682,2023-02-14,288,30,85.83612330303325,0
P00683,2023-01-04,315,30,67.72346176216999,0
P00684,2023-02-05,352,27,72.00197233040181,0
P00685,2023-03-11,323,21,92.9046351410719,0
P00686,2023-01-31,327,28,92.31040381478473,0
P00687,2023-01-19,344,27,74.23411439682648,1
P00688,2023-03-02,194,37,81.03111424668494,1
P00689,2023-02-23,275,24,81.90599871426835,0
P00690,2023-02-08,323,32,92.57644632153533,0
P00691,2023-04-01,369,24,78.45280389938077,1
P00692,2023-03-15,303,23,62.8771310118797,1
P00693,2023-03-31,257,30,70.23994071502469,1
P00694,2023-01-19,259,33,106.33536659543324,0
P00695,2023-02-08,344,24,62.41378742632057,1
P00696,2023-03-08,289,30,75.5027912162758,0
P00697,2023-02-14,299,39,98.13533440252452,1
P00698,2023-01-13,330,29,67.00256758215548,1
P00699,2023-04-02,154,36,47.73100498673662,1
P00700,2023-02-27,400,24,49.57002735703135,0
P00701,2023-01-20,263,29,67.05786036236165,1
P00702,2023-04-02,312,30,57.37065247610069,0
P00703,2023-03-13,214,44,85.37167337262501,0
P00704,2023-03-02,278,32,77.68144106809868,1
P00705,2023-02-08,362,38,53.66162712001629,0
P00706,2023-01-01,204,36,59.04649107741354,0
P00707,2023-01-03,356,26,87.4014049308684,1
P00708,2023-03-18,286,27,76.93159055698831,1
P00709,2023-04-02,324,31,89.33631344390557,1
P00710,2023-03-03,332,37,86.19010768352882,0
P00711,2023-03-04,322,31,63.494792960267404,1
P00712,2023-01-25,256,21,83.81968065668556,0
P00713,2023-02-25,281,34,80.6285106609671,1
P00714,2023-02-02,226,34,55.3827904573704,0
P00715,2023-02-07,324,37,61.38021670771464,1
P00716,2023-01-06,385,40,99.37670488428023,0
P00717,2023-02-27,208,33,65.72359762066262,1
P00718,2023-02-13,261,26,79.11521116333101,0
P00719,2023-02-14,290,32,73.09349251812111,0
P00720,2023-02-01,308,28,76.83723951877671,0
P00721,2023-02-14,343,47,73.75501931893747,1
P00722,2023-03-02,292,35,84.65187292943182,0
P00723,2023-02-16,284,33,84.38990844352925,0
P00724,2023-01-21,355,38,76.17924567574279,0
P00725,2023-03-21,333,24,65.95526956396978,1
P00726,2023-03-26,326,35,69.31211159051188,0
P00727,2023-03-16,305,27,59.2408030319569,0
P00728,2023-02-05,349,34,71.65570698240472,0
P00729,2023-04-09,267,27,57.33574799556081,1
P00730,2023-01-19,260,40,77.18847199712407,0
P00731,2023-01-20,337,34,77.95998228657837,1
P00732,2023-02-26,218,36,85.0525196165193,1
P00733,2023-01-18,304,26,62.799142067521686,0
P00734,2023-02-16,284,36,63.47804698915458,0
P00735,2023-02-18,229,29,90.24701368522923,1
P00736,2023-01-14,253,15,61.31269537048167,1
P00737,2023-01-15,294,26,95.51216219019007,1
P00738,2023-01-31,351,35,65.76102883479325,0
P00739,2023-01-01,267,29,65.83091703919759,0
P00740,2023-02-23,360,41,83.42809845713742,0
P00741,2023-01-03,303,22,80.4939152869773,0
P00742,2023-01-16,365,30,91.41536814594502,0
P00743,2023-03-28,269,30,56.08695847769786,0
P00744,2023-02-26,297,33,80.33635427805083,0
P00745,2023-03-16,318,25,74.54026445696519,0
P00746,2023-01-12,291,36,64.2327194556604,0
P00747,2023-03-15,347,32,93.81472893001077,0
P00748,2023-04-06,189,26,77.35349798883091,1
P00749,2023-01-16,421,27,74.37150892627425,0
P00750,2023-03-13,342,26,79.54006225593851,0
P00751,2023-03-17,291,32,57.71645732887235,0
P00752,2023-01-24,272,27,62.513939745789735,0
P00753,2023-01-28,256,30,71.67378843129048,0
P00754,2023-01-08,332,34,78.16401680794286,0
P00755,2023-04-02,349,34,87.7463437004491,0
P00756,2023-02-05,291,33,66.15078770800946,1
P00757,2023-03-31,355,28,63.867086803353054,0
P00758,2023-01-08,254,36,80.01426366753506,0
P00759,2023-02-27,245,29,73.64101989634473,1
P00760,2023-03-01,390,36,55.787256019433855,0
P00761,2023-02-19,329,25,65.81624526617163,1
P00762,2023-01-28,369,27,73.18232013251921,0
P00763,2023-04-02,257,35,73.45796490288586,0
P00764,2023-02-10,253,39,75.89858272833231,0
P00765,2023-04-10,282,36,61.99680439953323,1
P00766,2023-03-05,258,32,73.68985254480995,0
P00767,2023-01-27,335,29,84.47078376977883,0
P00768,2023-03-04,262,32,46.12365699282844,0
P00769,2023-01-17,241,24,72.17610008360765,0
P00770,2023-03-14,307,21,58.38029262285225,1
P00771,2023-02-02,235,27,74.67768311238662,0
P00772,2023-03-25,210,28,59.95215107894582,1
P00773,2023-03-18,306,28,76.34074534903057,0
P00774,2023-04-02,212,31,91.2663638373346,1
P00775,2023-01-29,338,30,65.20540877795604,0
P00776,2023-01-13,230,40,66.65559065505593,1
P00777,2023-02-15,187,23,70.30148650567199,0
P00778,2023-02-04,285,17,78.18682153229463,1
P00779,2023-01-06,307,25,64.80953728873911,0
P00780,2023-03-23,324,32,71.19788844544746,0
P00781,2023-03-10,308,30,68.3050975463984,1
P00782,2023-02-16,247,35,70.33472505263639,0
P00783,2023-01-25,335,38,78.30411322362778,1
P00784,2023-03-07,348,24,80.5106382956822,0
P00785,2023-01-10,239,34,60.23199353184029,0
P00786,2023-02-25,290,36,78.26508097662975,1
P00787,2023-01-30,286,27,106.45761586724521,0
P00788,2023-01-05,311,36,90.44225092678693,0
P00789,2023-02-02,289,35,68.58142380930154,1
P00790,2023-03-06,296,40,76.31903528730534,0
P00791,2023-01-18,332,26,74.66421734276315,0
P00792,2023-04-06,244,40,79.59454718968689,0
P00793,2023-02-18,336,31,70.77785415084408,1
P00794,2023-01-11,357,34,72.3085016426054,1
P00795,2023-03-26,381,26,67.69176049019484,1
P00796,2023-01-26,192,32,85.95438578516402,0
P00797,2023-03-04,290,31,78.10971213912714,0
P00798,2023-03-30,201,31,78.1855604846558,0
P00799,2023-03-27,178,29,87.1837914578484,0
P00800,2023-02-28,307,38,87.3317319486503,0
P00801,2023-01-27,280,34,85.44498032701892,0
P00802,2023-02-18,314,33,87.0316408211207,1
P00803,2023-03-18,324,27,90.62668089747758,1
P00804,2023-02-02,362,30,65.33380859437932,0
P00805,2023-04-08,302,21,72.01321936955075,1
P00806,2023-04-09,446,29,82.08948332790052,1
P00807,2023-01-01,315,31,66.14470423354567,0
P00808,2023-01-21,392,23,71.36745595489771,0
P00809,2023-02-24,183,23,76.94417221144477,0
P00810,2023-01-06,367,18,72.69864465290446,0
P00811,2023-04-02,290,24,75.66018749343196,0
P00812,2023-03-22,202,31,63.54608278115093,0
P00813,2023-03-10,321,18,74.62245292316136,1
P00814,2023-04-05,284,33,76.34024066180845,0
P00815,2023-01-05,329,35,91.15004367554698,0
P00816,2023-01-03,350,44,72.31370559117498,0
P00817,2023-02-22,225,27,68.49736229244492,0
P00818,2023-01-23,350,31,82.12944059451453,0
P00819,2023-02-22,300,34,43.25251061866524,0
P00820,2023-02-06,367,24,71.8265154455538,1
P00821,2023-03-15,289,23,69.86286538287442,0
P00822,2023-03-15,276,29,77.60921656806704,1
P00823,2023-03-24,301,23,87.46226254340625,0
P00824,2023-01-17,305,30,90.5128119890135,0
P00825,2023-03-26,266,32,77.46947686252345,0
P00826,2023-03-19,275,31,59.483162885559224,1
P00827,2023-03-14,238,30,69.85813393658803,1
P00828,2023-01-01,278,36,70.95449875057474,0
P00829,2023-02-20,333,27,78.67215425802134,0
P00830,2023-02-14,293,37,75.56246540160431,0
P00831,2023-03-18,350,40,68.11701872163673,1
P00832,2023-01-04,290,34,62.48351558083531,0
P00833,2023-03-03,228,34,66.31423100356908,0
P00834,2023-03-06,329,40,65.94653116434466,0
P00835,2023-02-01,266,26,91.21576993536063,0
P00836,2023-02-03,288,26,67.30341393693372,1
P00837,2023-04-02,361,28,75.60136055716258,0
P00838,2023-04-05,241,30,84.68441408347594,0
P00839,2023-03-13,308,28,76.94898286432651,0
P00840,2023-02-08,297,43,64.13997359054767,0
P00841,2023-01-26,335,40,84.85085027799286,0
P00842,2023-02-03,342,33,78.54187119703373,1
P00843,2023-02-23,313,26,53.145122641457085,0
P00844,2023-01-03,281,29,87.4572143599428,0
P00845,2023-02-19,323,27,83.73379703103352,0
P00846,2023-01-12,366,30,78.38500486430249,1
P00847,2023-03-06,298,25,91.34763485695544,0
P00848,2023-02-23,286,32,83.50467703512558,1
P00849,2023-01-05,319,29,86.27941808772877,0
P00850,2023-04-04,301,31,85.36401590718532,1
P00851,2023-04-04,233,32,82.57043990744016,0
P00852,2023-02-26,311,31,57.091171538628515,0
P00853,2023-01-17,232,31,58.285327420663805,0
P00854,2023-02-16,318,40,83.50840482842868,1
P00855,2023-01-23,260,29,87.3165073907513,1
P00856,2023-03-20,301,28,67.94826602431581,1
P00857,2023-03-26,319,36,63.862371562339874,1
P00858,2023-01-14,422,30,77.62650136793515,0
P00859,2023-03-07,337,25,60.479452430773776,0
P00860,2023-03-16,368,36,73.31102155876177,1
P00861,2023-02-20,393,28,71.44893526484732,1
P00862,2023-02-07,324,34,72.75543296998428,0
P00863,2023-03-05,314,33,93.844310179053,0
P00864,2023-04-08,246,22,68.66008541539267,0
P00865,2023-02-07,294,26,75.53408693945109,0
P00866,2023-02-19,263,30,61.8784379823076,0
P00867,2023-04-08,279,31,84.40374036915787,0
P00868,2023-03-23,393,28,73.20414475893085,0
P00869,2023-01-30,305,28,86.78308245277765,1
P00870,2023-03-20,256,24,50.42892886757603,1
P00871,2023-04-01,368,32,74.41869018698279,1
P00872,2023-02-20,347,34,76.32127535656575,1
P00873,2023-03-04,350,32,84.11523277905492,0
P00874,2023-04-08,199,25,68.58001214768703,1
P00875,2023-02-21,397,29,82.8682481439116,0
P00876,2023-02-07,272,21,69.72564485471403,1
P00877,2023-04-07,338,31,75.93757178904187,0
P00878,2023-03-29,426,34,84.21951557254975,1
P00879,2023-03-20,407,41,65.7023048067344,0
P00880,2023-01-30,251,31,82.40584670730892,0
P00881,2023-02-20,227,26,78.34902571986024,0
P00882,2023-03-22,371,33,71.66325869026063,0
P00883,2023-01-05,307,28,68.31793404630689,0
P00884,2023-01-29,274,28,53.991711321992,0
P00885,2023-01-04,331,35,74.19734043641051,1
P00886,2023-01-10,291,30,71.67998327665735,0
P00887,2023-02-25,335,27,81.39131758685582,0
P00888,2023-01-17,303,36,80.37997966049001,0
P00889,2023-03-15,336,35,85.70117304361403,0
P00890,2023-01-17,255,34,86.06729284019403,0
P00891,2023-03-25,371,33,106.55537877385632,0
P00892,2023-03-29,334,35,80.13659968870783,1
P00893,2023-03-10,332,29,66.39529410591456,0
P00894,2023-02-03,244,22,83.2619298919028,1
P00895,2023-01-06,384,47,91.0590405653828,1
P00896,2023-02-22,299,27,79.74897324382391,1
P00897,2023-03-07,336,32,53.75708944791031,0
P00898,2023-03-18,283,32,80.55360204002943,0
P00899,2023-02-12,313,21,68.70128152728482,0
P00900,2023-03-16,314,22,61.78074119920528,1
P00901,2023-01-23,159,32,76.86686773304096,0
P00902,2023-02-24,329,35,59.74185017384211,1
P00903,2023-03-21,398,27,85.23147104295656,0
P00904,2023-04-05,326,20,82.30879167432475,0
P00905,2023-03-16,252,35,74.13331059750887,0
P00906,2023-01-16,332,38,69.49921767792407,0
P00907,2023-01-08,352,25,73.15900712276252,1
P00908,2023-01-04,325,26,64.89084752397852,0
P00909,2023-01-04,296,27,74.2295570791923,0
P00910,2023-02-25,287,35,46.55540922506454,0
P00911,2023-01-25,287,34,75.8870996342687,0
P00912,2023-03-08,334,27,76.14219941588922,0
P00913,2023-04-06,229,27,83.45149668090741,0
P00914,2023-03-08,281,27,77.99811575993421,0
P00915,2023-01-27,379,23,84.773347618715,0
P00916,2023-04-03,381,39,80.47031109052392,0
P00917,2023-02-01,226,32,85.36524270406123,0
P00918,2023-02-19,243,26,101.21425063992552,0
P00919,2023-03-02,286,34,79.2001714194837,1
P00920,2023-02-20,344,22,76.84024144767363,1
P00921,2023-01-19,208,21,86.87048921268155,1
P00922,2023-01-21,297,19,70.31768497229638,1
P00923,2023-01-05,276,36,73.80812234034583,0
P00924,2023-03-23,366,30,79.2099461827857,0
P00925,2023-04-02,216,27,75.72415037728504,0
P00926,2023-02-11,304,26,75.67913440800888,0
P00927,2023-03-02,280,25,83.99779203326312,0
P00928,2023-01-22,373,27,58.0394516048044,1
P00929,2023-01-21,329,29,95.33459078472238,0
P00930,2023-03-11,270,25,79.85900017984561,0
P00931,2023-01-01,342,19,70.99738670185742,0
P00932,2023-01-05,280,28,91.28052908348789,0
P00933,2023-01-12,349,37,76.03534050703733,0
P00934,2023-03-31,288,35,76.29898537596257,1
P00935,2023-02-15,352,36,72.85296717313369,0
P00936,2023-02-03,321,18,89.67693663867553,1
P00937,2023-02-18,463,41,74.90649020832109,1
P00938,2023-03-19,297,22,69.41584034139203,0
P00939,2023-03-31,319,35,84.9877296885985,0
P00940,2023-02-14,276,29,86.82955375755365,1
P00941,2023-01-27,300,29,91.0660831367214,0
P00942,2023-03-14,164,32,81.33599042049634,0
P00943,2023-01-26,323,28,86.4626649524315,1
P00944,2023-02-16,367,32,72.40746807401707,0
P00945,2023-03-27,319,37,85.25799419948306,0
P00946,2023-02-25,234,29,82.42522605933867,0
P00947,2023-04-04,259,41,80.3046026894266,0
P00948,2023-03-04,178,36,59.428752392329706,0
P00949,2023-02-17,348,25,71.11826026455925,0
P00950,2023-03-02,249,34,74.54284993320142,0
P00951,2023-03-22,298,27,80.31596027235229,0
P00952,2023-01-26,292,31,99.0073710872446,1
P00953,2023-02-05,374,30,83.59243916352091,1
P00954,2023-01-01,304,42,66.89986639228638,0
P00955,2023-01-08,340,35,70.19756480150883,0
P00956,2023-04-09,327,38,88.89863702350658,0
P00957,2023-02-21,367,30,69.75779785882132,0
P00958,2023-03-20,288,37,85.18704497521347,1
P00959,2023-02-16,393,25,76.17222090235676,0
P00960,2023-02-25,200,25,73.33611060533573,0
P00961,2023-03-27,342,23,69.90934610042082,0
P00962,2023-01-14,256,39,44.5357547906753,1
P00963,2023-03-31,275,34,80.39751124200802,1
P00964,2023-01-28,328,26,64.47870236989931,0
P00965,2023-03-28,328,35,60.81632400235154,0
P00966,2023-03-19,330,44,77.47774701885851,0
P00967,2023-03-29,230,25,85.29542877957775,0
P00968,2023-01-02,372,33,58.03191911907274,0
P00969,2023-01-26,254,35,85.03395507647029,1
P00970,2023-01-14,261,30,65.96794076871635,0
P00971,2023-02-28,331,34,81.48931056032922,1
P00972,2023-02-25,285,36,80.78949203901834,1
P00973,2023-01-07,315,22,72.93356551551403,0
P00974,2023-01-03,192,36,75.29872934561497,0
P00975,2023-01-23,314,30,71.03799676522272,1
P00976,2023-01-18,310,31,77.63537256927495,0
P00977,2023-02-07,274,35,77.54706093015281,0
P00978,2023-04-09,196,27,65.76114796019299,0
P00979,2023-01-15,289,33,61.42168076859839,0
P00980,2023-03-05,298,37,85.08354183190482,0
P00981,2023-03-30,281,28,77.04010680654498,0
P00982,2023-01-28,208,31,83.69836282982587,0
P00983,2023-03-15,379,22,68.29596220356035,0
P00984,2023-02-08,268,35,66.75561562205225,0
P00985,2023-02-26,288,25,64.88163072130142,0
P00986,2023-01-17,179,22,73.19242422029774,0
P00987,2023-03-27,379,30,77.3244628758791,0
P00988,2023-03-31,276,23,69.56175132792568,0
P00989,2023-02-13,304,31,90.64824582331737,1
P00990,2023-01-25,356,30,68.57852207119309,1
P00991,2023-01-17,266,41,77.48796135479185,1
P00992,2023-01-13,348,32,66.16956911003118,1
P00993,2023-03-25,196,25,68.2688000250902,0
P00994,2023-01-25,327,23,74.13662409652086,0
P00995,2023-03-09,378,37,66.67363939263382,0
P00996,2023-01-10,270,30,75.89415448059523,1
P00997,2023-03-08,355,27,79.40250913622401,1
P00998,2023-01-18,391,33,85.93374429030195,0
P00999,2023-04-10,287,25,64.20097057108262,0
P01000,2023-03-27,283,34,76.67842305582312,0
P01001,2023-02-03,255,33,74.38051874508382,0
P01002,2023-01-08,274,33,56.518187405407474,0
P01003,2023-02-09,259,40,63.71212903405422,1
P01004,2023-03-24,255,28,79.74947285885354,0
P01005,2023-02-11,359,29,61.473431860153504,1
P01006,2023-02-10,260,29,74.26579519311895,0
P01007,2023-01-06,312,34,53.77557503174707,0
P01008,2023-02-21,301,22,73.9704763207269,1
P01009,2023-01-26,374,40,54.46491088780603,0
P01010,2023-03-05,274,24,68.95421457293729,0
P01011,2023-04-08,319,27,70.62261278217524,1
P01012,2023-02-28,339,34,76.23025562528156,1
P01013,2023-02-25,374,30,72.47448880090153,0
P01014,2023-02-28,274,22,62.64099454041056,0
P01015,2023-03-11,269,26,62.82785008864521,0
P01016,2023-02-02,246,22,58.85891397733988,1
P01017,2023-02-22,411,33,77.06485504423449,1
P01018,2023-01-22,369,29,76.62353198262237,0
P01019,2023-01-21,297,28,81.69408214783816,0
P01020,2023-03-11,396,35,69.99858346963373,1
P01021,2023-03-11,294,34,57.656566112756124,0
P01022,2023-01-04,336,22,71.8400070573827,0
P01023,2023-04-04,300,23,75.11046992438891,0
P01024,2023-03-16,319,25,63.352510076662796,0
P01025,2023-03-03,314,30,64.30160303884516,0
P01026,2023-03-03,278,32,79.50923085757584,0
P01027,2023-04-04,354,30,76.00621546210184,0
P01028,2023-04-05,335,30,86.32869423720045,1
P01029,2023-01-24,351,38,92.22100808495338,0
P01030,2023-02-24,316,24,59.97191363965186,0
P01031,2023-01-09,254,23,70.81132344391492,1
P01032,2023-01-03,385,24,76.23634467020361,1
P01033,2023-01-31,286,23,78.63573399229261,0
P01034,2023-02-09,318,29,85.15881184215738,0
P01035,2023-02-05,331,35,82.2862496436622,0
P01036,2023-01-24,317,30,86.38430116561638,0
P01037,2023-04-05,345,33,75.6136020635067,0
P01038,2023-01-06,353,30,68.71496253082492,0
P01039,2023-03-07,288,23,94.49956519387341,0
P01040,2023-03-25,381,34,76.53325179262258,1
P01041,2023-04-02,286,32,72.58152509996532,0
P01042,2023-03-16,316,28,64.27780684824965,0
P01043,2023-01-04,280,24,76.59468414437656,0
P01044,2023-03-20,266,22,85.0449002636982,0
P01045,2023-01-06,352,27,69.99534604880603,0
P01046,2023-04-04,456,34,73.66620451600788,1
P01047,2023-02-20,281,33,77.49156441543454,1
P01048,2023-03-03,360,31,79.72174769562406,1
P01049,2023-02-26,283,22,72.40164883899637,0
P01050,2023-03-07,299,29,71.0639080148924,0
P01051,2023-03-20,387,31,69.89237980538377,0
P01052,2023-03-16,246,26,63.93403609233406,0
P01053,2023-01-08,233,27,67.29821962659501,1
P01054,2023-01-26,295,31,67.02933241460546,1
P01055,2023-02-20,333,23,59.57822915557172,1
P01056,2023-02-14,323,37,84.92944669758089,1
P01057,2023-02-13,318,29,78.59567738288155,1
P01058,2023-01-05,301,36,76.42227116659194,0
P01059,2023-03-11,339,34,88.04547984813901,1
P01060,2023-01-26,154,27,82.17847382638745,0
P01061,2023-03-09,262,29,67.1038434341259,1
P01062,2023-01-19,295,28,86.73391061316704,0
P01063,2023-03-25,335,32,84.72261517479888,0
P01064,2023-04-07,374,37,63.82078336423092,1
P01065,2023-01-20,255,19,84.02781068601153,0
P01066,2023-01-12,372,33,70.32750427900777,1
P01067,2023-02-16,277,31,84.97148238943475,0
P01068,2023-01-01,293,26,71.62053232931044,0
P01069,2023-03-31,329,30,69.6666727728454,0
P01070,2023-01-14,289,27,70.6972587831053,0
P01071,2023-03-05,355,31,65.27831793850963,0
P01072,2023-02-07,279,36,60.19643721997105,0
P01073,2023-02-06,280,33,50.0100254015239,0
P01074,2023-01-11,352,26,64.45327000000741,0
P01075,2023-04-10,261,24,101.30623280220651,0
P01076,2023-03-18,312,31,79.7826088872753,0
P01077,2023-01-03,216,26,93.64222608792409,1
P01078,2023-02-02,390,28,71.81799408913606,0
P01079,2023-01-06,360,28,70.31678482523535,0
P01080,2023-02-19,437,37,92.16540657520856,0
P01081,2023-01-10,366,19,78.7576242835083,0
P01082,2023-01-05,243,30,65.44724501307189,0
P01083,2023-01-23,333,38,81.32917484498705,0
P01084,2023-01-10,254,24,87.50884618613149,0
P01085,2023-02-13,378,28,60.721275668414016,0
P01086,2023-01-02,244,32,79.64658331810686,0
P01087,2023-01-13,242,29,61.38275223424364,1
P01088,2023-02-09,219,26,86.96755324308953,0
P01089,2023-01-02,275,17,77.30698431921536,0
P01090,2023-03-25,265,30,81.29661158876209,0
P01091,2023-03-06,236,24,72.82556064620023,0
P01092,2023-03-04,399,34,57.183975707766756,0
P01093,2023-03-14,326,20,70.58567839771648,0
P01094,2023-01-17,320,18,84.29839523972443,0
P01095,2023-01-09,379,26,94.93628782518518,0
P01096,2023-03-16,312,27,77.82290089888677,0
P01097,2023-01-15,262,26,68.13647422187815,0
P01098,2023-01-24,214,32,80.35702778267432,0
P01099,2023-02-07,259,39,83.39894734285838,0
P01100,2023-02-04,375,34,76.32753738075067,0
P01101,2023-04-04,237,36,75.71214207332119,0
P01102,2023-04-05,317,34,77.13608258320323,1
P01103,2023-02-18,351,34,75.43550377431997,1
P01104,2023-03-10,314,22,77.97780963170648,0
P01105,2023-03-03,319,21,93.27563252073905,1
P01106,2023-03-01,332,18,54.66696934394961,0
P01107,2023-02-19,318,39,72.61544305581117,0
P01108,2023-03-19,380,33,65.67645873175678,0
P01109,2023-03-16,247,35,86.80803060566231,0
P01110,2023-01-09,312,28,73.5911783034562,0
P01111,2023-02-03,209,22,80.5970477553398,0
P01112,2023-03-17,196,27,89.27306777825868,0
P01113,2023-04-09,295,23,64.18990394387001,1
P01114,2023-02-04,327,21,69.72482362116853,0
P01115,2023-01-01,381,37,88.24082369878596,1
P01116,2023-02-09,420,27,63.78937218659562,0
P01117,2023-03-05,365,23,70.06219649517634,0
